model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_828.pkl,828,cool_lobster_46m81y5948,13,,-0.9220862846104314,0.8748895954778307,0.8485556519344847,0.037569699938451454,0.9071510566350055
SurvivalTree_T1,raw_SurvivalTree_T1_828.pkl,828,cool_lobster_46m81y5948,16,,-0.925226586102719,0.8722398869457693,0.8522493338628311,0.030449886275758942,0.8994697110640596
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_828.pkl,828,cool_lobster_46m81y5948,13,,-0.9515550239234449,0.9025790496378732,0.8716491402964057,0.02768804695116425,0.94266207744107
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_828.pkl,828,cool_lobster_46m81y5948,13,,-0.9605263157894737,0.9065536124359653,0.880041908386417,0.03567097454015293,0.9400440771301278
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_825.pkl,825,quirky_lime_0b5fk1tt3y,16,,-0.9104658197217181,0.8225148367952523,0.8173796076102137,0.04310099078902468,0.8444901690982018
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_828.pkl,828,cool_lobster_46m81y5948,13,,-0.9545454545454546,0.874580462815757,0.8356886754250268,0.030938135133072458,0.9244273247765197
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.9568764568764568,0.8375416204217536,0.8163367350410128,0.03210246132173603,0.8759171540461058
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_826.pkl,826,happy_boniato_krk2p9dnjr,10,,-0.8767361111111112,0.8165180230397622,0.8119015339251592,0.03526180635145726,0.8187488439748085
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_890.pkl,890,silver_stick_fjsqzx723k,16,,-0.964792576419214,0.806428378500045,0.8008245135947221,0.037651125798737806,0.8167959508552962
SurvivalTree_T0,raw_SurvivalTree_T0_818.pkl,818,mighty_collar_t9tnj7jb4y,10,,-0.9054441260744985,0.8209766530030298,0.8179618080154875,0.03912289631788064,0.8216437564273615
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_818.pkl,818,mighty_collar_t9tnj7jb4y,13,,-0.9371534195933456,0.860720014257708,0.8536280438026683,0.03918208899119812,0.869802177701311
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_818.pkl,818,mighty_collar_t9tnj7jb4y,13,,-0.9408502772643254,0.8717697380146141,0.8646560139537978,0.03922448579613266,0.8818077488287326
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_818.pkl,818,mighty_collar_t9tnj7jb4y,13,,-0.9118915588416513,0.8264124042060239,0.8159627794931338,0.0383505585030811,0.8430772741973572
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_828.pkl,828,cool_lobster_46m81y5948,13,,-0.9436052366565961,0.878290054760643,0.8449590495174558,0.0304174371539697,0.9204898122571492
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_825.pkl,825,quirky_lime_0b5fk1tt3y,7,,-0.894752358490566,0.7746198071216617,0.7744746920866471,0.03704396370461979,0.7907847568098634
SurvivalTree_T1,raw_SurvivalTree_T1_825.pkl,825,quirky_lime_0b5fk1tt3y,13,,-0.9373015873015873,0.7618230712166172,0.766589087533962,0.03939210766097178,0.7742529608256203
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_825.pkl,825,quirky_lime_0b5fk1tt3y,16,,-0.9594676346037507,0.8590504451038575,0.8568007196438143,0.035504542901862106,0.8724444887128116
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_826.pkl,826,happy_boniato_krk2p9dnjr,10,,-0.8410991636798089,0.768441099962839,0.7562045828579089,0.03551021796954207,0.7960589578188418
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.9662004662004662,0.8484554199038106,0.8300077297730286,0.03587825509775476,0.8832258284341069
SurvivalTree_T1,raw_SurvivalTree_T1_826.pkl,826,happy_boniato_krk2p9dnjr,10,,-0.9301075268817204,0.8913507989594947,0.870617603678385,0.029597141753057284,0.9205359093704756
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_825.pkl,825,quirky_lime_0b5fk1tt3y,16,,-0.9655172413793104,0.8443063798219584,0.8473888245059396,0.0356012764355899,0.8509622164360257
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_826.pkl,826,happy_boniato_krk2p9dnjr,16,,-0.9522439585730725,0.9123931623931624,0.8992160270578979,0.02947768898408861,0.9283509756728301
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_825.pkl,825,quirky_lime_0b5fk1tt3y,16,,-0.9643073200241984,0.8334569732937686,0.8408422086822194,0.03421594510571989,0.8283805000394283
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_818.pkl,818,mighty_collar_t9tnj7jb4y,16,,-0.9240170031880978,0.8025307431830333,0.8049193173943842,0.038461978610815004,0.8013401310555444
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_826.pkl,826,happy_boniato_krk2p9dnjr,16,,-0.953970080552359,0.9162950575994054,0.9034172806828542,0.03213726774124171,0.9334845086562492
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_826.pkl,826,happy_boniato_krk2p9dnjr,16,,-0.9434069043576684,0.9237272389446303,0.9145123768973896,0.028868834393134483,0.9384047134474971
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_828.pkl,828,cool_lobster_46m81y5948,7,,-0.9455475330926595,0.8582847553435788,0.8370209433548742,0.03492046546516552,0.8830046854937239
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.9197166469893743,0.8709304476507584,0.8526390579966285,0.03075605835287073,0.9069687344096083
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_825.pkl,825,quirky_lime_0b5fk1tt3y,16,,-0.957047791893527,0.8133809347181009,0.8179150892582684,0.03508615240090861,0.8166607324375732
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_826.pkl,826,happy_boniato_krk2p9dnjr,7,,-0.944538766270515,0.8836863619472315,0.8668012215394127,0.02954687575332775,0.9064170474197655
SurvivalTree_T0,raw_SurvivalTree_T0_805.pkl,805,sincere_ear_rr9n3ng8gj,7,,-0.8604509445460086,0.8246986288764149,0.8074366488073949,0.03746319377938676,0.8668691738375817
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_805.pkl,805,sincere_ear_rr9n3ng8gj,13,,-0.9326456310679612,0.8737462041041686,0.861957300746684,0.03593343962918648,0.8863410054881924
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_818.pkl,818,mighty_collar_t9tnj7jb4y,16,,-0.9091392136025505,0.8087684904651578,0.8102648792716908,0.03865190267997769,0.8071375611092984
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_805.pkl,805,sincere_ear_rr9n3ng8gj,13,,-0.9314320388349514,0.8866292445017024,0.8737207117407204,0.03484297742975171,0.9022576543652044
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_805.pkl,805,sincere_ear_rr9n3ng8gj,13,,-0.9242806663301363,0.8878255268243306,0.8773127679572699,0.035707736150181864,0.9005612457881553
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_828.pkl,828,cool_lobster_46m81y5948,13,,-0.9350180505415162,0.8704734145910616,0.8453584276704733,0.03415838140479217,0.9038714664247852
SurvivalTree_T0,raw_SurvivalTree_T0_790.pkl,790,tidy_rat_3gndvkw1s0,13,,-0.8618721461187214,0.8040558810274898,0.815399138703597,0.04103610750938653,0.7898991612730525
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_790.pkl,790,tidy_rat_3gndvkw1s0,13,,-0.9134328358208955,0.825597115817936,0.8301013122914467,0.04524582034860956,0.8209887883640489
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_826.pkl,826,happy_boniato_krk2p9dnjr,4,,-0.9284097340124505,0.892372723894463,0.8783710772829905,0.03542278741277011,0.9124006806570041
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_825.pkl,825,quirky_lime_0b5fk1tt3y,16,,-0.9552910052910053,0.8279859050445104,0.8283993262290121,0.03607586321738544,0.8384672969905227
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_805.pkl,805,sincere_ear_rr9n3ng8gj,13,,-0.929004854368932,0.8881015919757063,0.8771598446072034,0.03448856472840434,0.9070695219605142
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_818.pkl,818,mighty_collar_t9tnj7jb4y,10,,-0.8708820403825718,0.8580912493316699,0.8511160753014264,0.04011644747641522,0.8665251242255603
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_790.pkl,790,tidy_rat_3gndvkw1s0,16,,-0.9140298507462686,0.8430824695808923,0.8449870694838099,0.04795259943047801,0.8441555883871651
SurvivalTree_T1,raw_SurvivalTree_T1_818.pkl,818,mighty_collar_t9tnj7jb4y,10,,-0.8277936962750716,0.8537693815719123,0.8483848692600172,0.03574423928600548,0.8663926819367245
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_818.pkl,818,mighty_collar_t9tnj7jb4y,16,,-0.9415515409139213,0.9059882373908394,0.8978019520901116,0.0335902127398315,0.9229915385054258
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_790.pkl,790,tidy_rat_3gndvkw1s0,10,,-0.9125714285714286,0.8322667868409194,0.8342101101721884,0.038745168686336866,0.829887237282191
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_818.pkl,818,mighty_collar_t9tnj7jb4y,16,,-0.9394847213900539,0.8657547674211371,0.8485061483530186,0.04227261205081703,0.8926193590599324
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_818.pkl,818,mighty_collar_t9tnj7jb4y,16,,-0.944877171959257,0.9034040278025307,0.901992340961514,0.03357940645810599,0.9077261644226657
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_826.pkl,826,happy_boniato_krk2p9dnjr,4,,-0.9415995397008056,0.8987829803047195,0.8846320163673104,0.02918116537960902,0.9196220597519658
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_825.pkl,825,quirky_lime_0b5fk1tt3y,16,,-0.9449485783424078,0.8152355341246291,0.821938585989672,0.03533586314799061,0.8138557539093048
SurvivalTree_T0,raw_SurvivalTree_T0_771.pkl,771,eager_carrot_jlmh9s2zmt,10,,-0.884367681498829,0.7926385155640336,0.7861855224982,0.04204395006493562,0.8303661609121721
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_790.pkl,790,tidy_rat_3gndvkw1s0,10,,-0.9092537313432836,0.7924740874267688,0.7952159679652796,0.04002456599204566,0.7885178426061162
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_771.pkl,771,eager_carrot_jlmh9s2zmt,16,,-0.9449648711943794,0.8022197173328709,0.7938606140425822,0.03936996023219716,0.8372999496242254
SurvivalTree_T0,raw_SurvivalTree_T0_775.pkl,775,silver_kettle_wnxfhw4ynh,7,,-0.9071545603495358,0.821267172812726,0.8165859648332137,0.03525486726880826,0.8275843433082181
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_775.pkl,775,silver_kettle_wnxfhw4ynh,10,,-0.9109776078645548,0.8327910339840926,0.827105172750451,0.03615728322428422,0.8466702979711371
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_805.pkl,805,sincere_ear_rr9n3ng8gj,13,,-0.9256550883607556,0.8673967056225269,0.8487398108846638,0.03790290143765863,0.9011455268648192
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_771.pkl,771,eager_carrot_jlmh9s2zmt,16,,-0.9473067915690867,0.7964970085840631,0.7868372625660834,0.040137808852988684,0.8333848462500897
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_775.pkl,775,silver_kettle_wnxfhw4ynh,16,,-0.9185973700688791,0.8273680404916848,0.8223122099792872,0.03790463252825405,0.8346026847379693
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_818.pkl,818,mighty_collar_t9tnj7jb4y,16,,-0.9267015706806283,0.8695419711281411,0.8664373170714148,0.03351776285183142,0.8753160448944719
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_771.pkl,771,eager_carrot_jlmh9s2zmt,16,,-0.9326697892271663,0.815139165871846,0.8091810110130314,0.0398419985015495,0.8549967206993104
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_775.pkl,775,silver_kettle_wnxfhw4ynh,4,,-0.9382850901146914,0.8211767895878525,0.8088276403863828,0.03730730040303524,0.8443553837496736
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_771.pkl,771,eager_carrot_jlmh9s2zmt,16,,-0.9426229508196722,0.8049076562906442,0.8020860849007198,0.040468451526707576,0.8399272332105263
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_775.pkl,775,silver_kettle_wnxfhw4ynh,10,,-0.9016906700062617,0.8277295733911786,0.8158885195966246,0.03625722249273951,0.8496583334511912
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_790.pkl,790,tidy_rat_3gndvkw1s0,4,,-0.9089861751152074,0.7694907616043263,0.774806333811448,0.0407886841596922,0.7673928039662846
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_805.pkl,805,sincere_ear_rr9n3ng8gj,7,,-0.8959445037353255,0.8552958498205576,0.8351080108060279,0.03789768494423524,0.8964094915395006
SurvivalTree_T1,raw_SurvivalTree_T1_805.pkl,805,sincere_ear_rr9n3ng8gj,4,,-0.9423692636072573,0.8961534922241648,0.8781917074127127,0.030697802421503707,0.9325697962017547
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_805.pkl,805,sincere_ear_rr9n3ng8gj,16,,-0.9695837780149413,0.9173644980215331,0.9001948663598961,0.029087852652222967,0.9389812876453286
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_805.pkl,805,sincere_ear_rr9n3ng8gj,16,,-0.9674493062966916,0.9202171712524155,0.9022876638617006,0.03148376287984369,0.9450095650497419
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_818.pkl,818,mighty_collar_t9tnj7jb4y,16,,-0.9275014979029359,0.8751559436820531,0.873266344295767,0.03263726793367096,0.8736309055184812
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_805.pkl,805,sincere_ear_rr9n3ng8gj,16,,-0.9621131270010672,0.915432041961903,0.8971558195639513,0.029454835580257195,0.9422184545276819
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_771.pkl,771,eager_carrot_jlmh9s2zmt,16,,-0.917447306791569,0.8233763981617965,0.8164908166052341,0.0417869505081676,0.8566246744013937
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_775.pkl,775,silver_kettle_wnxfhw4ynh,10,,-0.8922980588603632,0.7721438900939985,0.7528897821588741,0.03583065223819675,0.8070585414904087
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_805.pkl,805,sincere_ear_rr9n3ng8gj,7,,-0.9445037353255069,0.8869513205116407,0.8670789996173573,0.029265558061799018,0.9207699896857671
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_790.pkl,790,tidy_rat_3gndvkw1s0,4,,-0.8584474885844748,0.7993690851735016,0.8043489901067119,0.03904428626122275,0.7953562608527457
SurvivalTree_T1,raw_SurvivalTree_T1_790.pkl,790,tidy_rat_3gndvkw1s0,10,,-0.9164746543778802,0.7872915727805317,0.7768305451283041,0.03318121118848041,0.811369187119598
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_790.pkl,790,tidy_rat_3gndvkw1s0,10,,-0.9435483870967742,0.8890491212257774,0.8884824655134833,0.032940116958547455,0.8881680130799087
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_818.pkl,818,mighty_collar_t9tnj7jb4y,16,,-0.9032943676939427,0.8771163785421493,0.865831807704108,0.03356554848149153,0.8891686516832491
SurvivalTree_T0,raw_SurvivalTree_T0_759.pkl,759,yellow_bean_sln7y14tl7,7,,-0.8788215675375208,0.7335150107219442,0.7044687006671553,0.039345326280355836,0.7816462231374535
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_790.pkl,790,tidy_rat_3gndvkw1s0,10,,-0.9534328358208956,0.8878774222622803,0.8864772612293578,0.03769811653052096,0.8861709869354775
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_759.pkl,759,yellow_bean_sln7y14tl7,16,,-0.9160644802668149,0.8054860614724804,0.7728729919382412,0.03542093866707454,0.849164215537459
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_790.pkl,790,tidy_rat_3gndvkw1s0,4,,-0.9336384439359268,0.87602523659306,0.8746727532372279,0.032970008715339956,0.8787133165586564
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_759.pkl,759,yellow_bean_sln7y14tl7,16,,-0.9321845469705392,0.8055754110078628,0.7739149550471122,0.036110230712804905,0.8472852288091917
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_771.pkl,771,eager_carrot_jlmh9s2zmt,13,,-0.8992974238875878,0.8225960287869591,0.8223573999773597,0.04225051512659554,0.8444262857688118
SurvivalTree_T1,raw_SurvivalTree_T1_771.pkl,771,eager_carrot_jlmh9s2zmt,10,,-0.9074941451990632,0.8181739356628804,0.7980489716291447,0.041311166185294755,0.8559308888946255
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_759.pkl,759,yellow_bean_sln7y14tl7,16,,-0.9277376320177877,0.7612580414581844,0.7400931818490479,0.03775745447653747,0.7832427896107315
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_775.pkl,775,silver_kettle_wnxfhw4ynh,7,,-0.9137083560895686,0.7907176428054953,0.7785160542802003,0.03796549949492744,0.8125480717994976
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_771.pkl,771,eager_carrot_jlmh9s2zmt,10,,-0.9701405152224825,0.8494754183646926,0.844225667320911,0.03701320624840929,0.8678728257652683
SurvivalTree_T1,raw_SurvivalTree_T1_775.pkl,775,silver_kettle_wnxfhw4ynh,4,,-0.9207715133531157,0.8323391178597253,0.8264966789822116,0.03066639079848381,0.8444953539450699
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_775.pkl,775,silver_kettle_wnxfhw4ynh,13,,-0.9505907626208379,0.8733731019522777,0.8666551593303724,0.033771686927892466,0.8863685015036559
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_805.pkl,805,sincere_ear_rr9n3ng8gj,7,,-0.9397011739594451,0.9040673598969357,0.8844113524734275,0.028839555207566276,0.9318913169524775
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_771.pkl,771,eager_carrot_jlmh9s2zmt,16,,-0.9637002341920374,0.8575392352380127,0.8525437831422906,0.039836120610319416,0.8788855855991808
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_775.pkl,775,silver_kettle_wnxfhw4ynh,13,,-0.9511278195488722,0.8749096167751266,0.8714818779373963,0.03258177848677558,0.882686578217912
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_771.pkl,771,eager_carrot_jlmh9s2zmt,13,,-0.9473067915690867,0.866990375444377,0.8615167217851449,0.038900893505976156,0.8904267398771832
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_790.pkl,790,tidy_rat_3gndvkw1s0,4,,-0.9343283582089552,0.8349707075259126,0.8310277813140245,0.03384788268306528,0.8387042238785245
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_775.pkl,775,silver_kettle_wnxfhw4ynh,16,,-0.9459940652818991,0.8704808387563269,0.8634422805023926,0.03122902438093432,0.8840257422663516
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_759.pkl,759,yellow_bean_sln7y14tl7,16,,-0.9411463664278403,0.7909220872051466,0.7665729990445065,0.03654950287039338,0.8216966866664777
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_775.pkl,775,silver_kettle_wnxfhw4ynh,16,,-0.943609022556391,0.8901843817787418,0.8897266878606093,0.03080132469762304,0.8894870693831495
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_771.pkl,771,eager_carrot_jlmh9s2zmt,16,,-0.9566744730679156,0.8468741871152345,0.8386216027618419,0.04008271185263649,0.8712727690563483
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_805.pkl,805,sincere_ear_rr9n3ng8gj,16,,-0.9573105656350054,0.9004785129290512,0.8830355594769735,0.02813249181662094,0.9318020693388672
SurvivalTree_T0,raw_SurvivalTree_T0_758.pkl,758,helpful_scooter_l5prvh4bmb,13,,-0.8737433471318746,0.6945795065730236,0.6771112987086956,0.040888545404011455,0.7257821039000134
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_758.pkl,758,helpful_scooter_l5prvh4bmb,16,,-0.9076118535735038,0.807131280388979,0.8053494838869089,0.039805815966571165,0.8075061740369933
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_758.pkl,758,helpful_scooter_l5prvh4bmb,16,,-0.9151656013945381,0.8171258779038357,0.8157177629029359,0.04214008733547744,0.8204257210241319
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_790.pkl,790,tidy_rat_3gndvkw1s0,4,,-0.9513248847926268,0.8536728255971158,0.8519417524593511,0.03498241968559979,0.8542643804769743
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_759.pkl,759,yellow_bean_sln7y14tl7,7,,-0.9139547710976282,0.7954342387419585,0.7751414349258348,0.03668064648063321,0.8236376220770234
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_758.pkl,758,helpful_scooter_l5prvh4bmb,13,,-0.9122603137710633,0.8132540968845668,0.8060410595604948,0.037618773274375704,0.8307176499247638
