model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_281.pkl,281,a43cda1e-e858-4d61-a5b9-229258890662,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7527306103717302,0.739068846118826,0.032215086802242596,0.7763914926832208
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_269.pkl,269,fe8faa69-241b-4ad3-bbd0-a42ab802937c,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.925823927765237,0.9216762382383262,0.02861623575587461,0.9412766471639685
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_255.pkl,255,5c6e7ac2-513c-4fe6-967b-4a3a35491a36,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8213133339147117,0.8040233300264343,0.0338512975700972,0.8600250363148537
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_250.pkl,250,16fffe9a-222c-4bc0-8733-443e86959253,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8945407201221155,0.8849207675527505,0.03062797081380568,0.9214001358113267
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_238.pkl,238,e70efdd0-d077-44bc-8705-185553759a39,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7702490774907749,0.757014440033264,0.0340217931341092,0.8090833854310988
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_237.pkl,237,f96e5cc5-ce38-462e-abf3-a347c0ddc35a,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8159313505256537,0.8197629093183378,0.03731746813882902,0.8129279328309414
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_228.pkl,228,5aedf9f1-a330-4fdb-a88c-2e9f390f21d2,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8143290999447819,0.7922481669638628,0.030436192917497402,0.8680244756260829
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_225.pkl,225,09f3020f-baef-41a3-8ecc-4f0cbb453f30,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7956509487131317,0.7767381983493141,0.03177829014051289,0.8381674746419544
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_223.pkl,223,a4333f76-c47e-4739-9e2b-934447544358,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8435301184142784,0.8383951196884971,0.03847009932139034,0.8679648038160677
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_217.pkl,217,e370d3ef-bac9-4a50-a7bd-c912b392d275,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.863517060367454,0.8407542871786547,0.029910484321365654,0.9015993024621107
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_209.pkl,209,9e63d69f-0f53-4df9-889e-445d416734c0,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8236719310839914,0.8105415241866776,0.03264781866499292,0.8485495877555392
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_207.pkl,207,8c19c046-e94a-4667-baab-9e87b819ea30,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8536226553880103,0.8435618824434703,0.028640456852500686,0.8670815717760908
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_203.pkl,203,d68a8477-aaca-4d1e-b779-eaa3612cb5fc,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8311213434452871,0.8122342666926121,0.027735266918191507,0.8688319308131172
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_200.pkl,200,4935c1e8-255d-45cf-a94a-cb2ba01c6aa7,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.739126559714795,0.7212398433743198,0.03575468650506311,0.7939581108360035
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_178.pkl,178,37a93c56-c6c7-4489-97b1-802c187d5101,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8490736342042755,0.8421802156721068,0.02987195375315461,0.8572117039271142
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_166.pkl,166,2fb6351b-610a-4a5e-b8f8-77d72086dfa7,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7777980646339236,0.7644985604265782,0.03381140945283038,0.7976168908848865
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_163.pkl,163,f57668b6-0c2f-415c-9c49-71a253b113b7,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8096834763948498,0.7784639354264724,0.03309516497961614,0.8721099433437186
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_160.pkl,160,9d1287ed-27fa-4820-9718-a5b33f0657d4,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8392406247077527,0.811873458337021,0.02851480765734732,0.8753188725134746
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_142.pkl,142,9874f1bf-c2c2-4b74-b116-d28058f3f22b,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8373775501033522,0.8152294140807759,0.028688045879866807,0.8739702930054986
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_136.pkl,136,2be7385a-7fa4-4cda-bbd2-0cd247528a27,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8003860310620343,0.7834439071431375,0.03574235339552023,0.843452209599125
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_129.pkl,129,f1289ac1-07b2-4400-866a-a3990b385081,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7951053947838513,0.7749375086930519,0.034936840569424296,0.8301288477760111
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_114.pkl,114,08a75d4b-f9de-4f73-931d-e0dd40568685,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8376260806916427,0.8004827324437108,0.03144659815798261,0.894927292106119
